year,minister,ngram,count,score
2021,Irving Espinosa Betanzo,manuel horacio,46,0.01986427259779142
2021,Irving Espinosa Betanzo,horacio zavala,41,0.01770511253281409
2021,Irving Espinosa Betanzo,estado guanajuato,42,0.013567710700748407
2021,Irving Espinosa Betanzo,grupos facticos,22,0.009500304285900244
2021,Irving Espinosa Betanzo,romita guanajuato,25,0.008076018274255005
2021,Irving Espinosa Betanzo,instituto estado,14,0.006045648181936519
2021,Irving Espinosa Betanzo,1925 unanimidad,8,0.00494249550414606
2021,Irving Espinosa Betanzo,ricardo castro,8,0.00494249550414606
2021,Irving Espinosa Betanzo,maria socorro,11,0.004750152142950122
2022,Irving Espinosa Betanzo,politicos mafiosos,10,0.0225301868199026
2022,Irving Espinosa Betanzo,zavala rangel,9,0.014173132301278769
2022,Irving Espinosa Betanzo,criminal penal,5,0.0112650934099513
2022,Irving Espinosa Betanzo,estado guanajuato,9,0.010602500233790044
2022,Irving Espinosa Betanzo,manuel horacio,6,0.00944875486751918
2022,Irving Espinosa Betanzo,horacio zavala,6,0.00944875486751918
2022,Irving Espinosa Betanzo,juzgado distrito,4,0.00901207472796104
2022,Irving Espinosa Betanzo,distrito causa,4,0.00901207472796104
2022,Irving Espinosa Betanzo,causa criminal,4,0.00901207472796104
2022,Irving Espinosa Betanzo,romita guanajuato,7,0.00824638907072559
2023,Irving Espinosa Betanzo,acoso laboral,6,0.0056597749110873724
2023,Irving Espinosa Betanzo,funcionaria samantha,6,0.0056597749110873724
2023,Irving Espinosa Betanzo,samantha tafich,6,0.0056597749110873724
2023,Irving Espinosa Betanzo,tafich torre,6,0.0056597749110873724
2023,Irving Espinosa Betanzo,pension alimenticia,6,0.0056597749110873724
2023,Irving Espinosa Betanzo,ese magistrado,5,0.0047164790925728105
2023,Irving Espinosa Betanzo,cuantas denuncias,5,0.0047164790925728105
2023,Irving Espinosa Betanzo,expresion documental,5,0.0047164790925728105
2023,Irving Espinosa Betanzo,regulacion avanzada,5,0.0047164790925728105
2023,Irving Espinosa Betanzo,plaza 2414,5,0.0047164790925728105
2024,Irving Espinosa Betanzo,accion reivindicatoria,3,0.009488674833766673
2024,Irving Espinosa Betanzo,unanimidad gustavo,3,0.009488674833766673
2024,Irving Espinosa Betanzo,gustavo calvillo,3,0.009488674833766673
2024,Irving Espinosa Betanzo,calvillo rangel,3,0.009488674833766673
2024,Irving Espinosa Betanzo,jose mario,3,0.009488674833766673
2024,Irving Espinosa Betanzo,mario machorro,3,0.009488674833766673
2024,Irving Espinosa Betanzo,machorro castillo,3,0.009488674833766673
2024,Irving Espinosa Betanzo,neto liquido,3,0.009488674833766673
2024,Irving Espinosa Betanzo,rangel jose,3,0.006632299089700963
2024,Irving Espinosa Betanzo,buenos dias,2,0.006325783222511115
2025,Irving Espinosa Betanzo,disidente jose,4,0.02132023234253746
2025,Irving Espinosa Betanzo,castro estrada,4,0.02132023234253746
2025,Irving Espinosa Betanzo,hugo aguilar,5,0.018627753616135417
2025,Irving Espinosa Betanzo,1958 mayoria,3,0.015990174256903095
2025,Irving Espinosa Betanzo,mariano ramirez,3,0.015990174256903095
2025,Irving Espinosa Betanzo,ramirez vazquez,3,0.015990174256903095
2025,Irving Espinosa Betanzo,jose castro,4,0.014902202892908336
2025,Irving Espinosa Betanzo,aguilar ortiz,4,0.014902202892908336
2025,Irving Espinosa Betanzo,roldan alvarez,2,0.01066011617126873
2025,Irving Espinosa Betanzo,asimismo informar,2,0.01066011617126873
2026,Irving Espinosa Betanzo,***** ******,6,0.014968050441998131
2026,Irving Espinosa Betanzo,organo interno,8,0.01394962437646024
2026,Irving Espinosa Betanzo,**** *****,5,0.012473375368331777
2026,Irving Espinosa Betanzo,interno control,6,0.01046221828234518
2026,Irving Espinosa Betanzo,defensoria municipio,4,0.00997870029466542
2026,Irving Espinosa Betanzo,municipio mazatlan,4,0.00997870029466542
2026,Irving Espinosa Betanzo,seguimiento envio,4,0.00997870029466542
2026,Irving Espinosa Betanzo,***** *****,4,0.00997870029466542
2026,Irving Espinosa Betanzo,****** *****,4,0.00997870029466542
2026,Irving Espinosa Betanzo,**** ****,4,0.00997870029466542
2017,Javier Laynez Potisek,derechos fundamentales,9,0.008345682226255528
2017,Javier Laynez Potisek,2011 unanimidad,5,0.006773195367867508
2017,Javier Laynez Potisek,igualdad discriminacion,4,0.005418556294294006
2017,Javier Laynez Potisek,entre particulares,4,0.005418556294294006
2017,Javier Laynez Potisek,nombres victimas,4,0.005418556294294006
2017,Javier Laynez Potisek,ultimo gubernamental,4,0.005418556294294006
2017,Javier Laynez Potisek,2015 unanimidad,4,0.005418556294294006
2017,Javier Laynez Potisek,hipoteca maritima,4,0.005418556294294006
2017,Javier Laynez Potisek,relaciones entre,3,0.004063917220720505
2017,Javier Laynez Potisek,quiero 934,3,0.004063917220720505
2018,Javier Laynez Potisek,jose ramon,16,0.00976673634270308
2018,Javier Laynez Potisek,ramon cossio,16,0.00976673634270308
2018,Javier Laynez Potisek,cossio diaz,14,0.008545894299865195
2018,Javier Laynez Potisek,garcia villegas,13,0.007935473278446252
2018,Javier Laynez Potisek,olga sanchez,12,0.0073250522570273095
2018,Javier Laynez Potisek,sanchez cordero,12,0.0073250522570273095
2018,Javier Laynez Potisek,cordero garcia,12,0.0073250522570273095
2018,Javier Laynez Potisek,diaz formulo,8,0.007133846030312402
2018,Javier Laynez Potisek,2002 unanimidad,8,0.007133846030312402
2018,Javier Laynez Potisek,filial vinculo,8,0.007133846030312402
2019,Javier Laynez Potisek,jorge benjamin,60,0.04211932097130133
2019,Javier Laynez Potisek,benjamin martinez,60,0.04211932097130133
2019,Javier Laynez Potisek,leyes normas,33,0.023165626534215736
2019,Javier Laynez Potisek,normas reglamentos,33,0.023165626534215736
2019,Javier Laynez Potisek,facultan trabajo,33,0.023165626534215736
2019,Javier Laynez Potisek,humanos constitucionales,33,0.023165626534215736
2019,Javier Laynez Potisek,morales jose,31,0.02176164916850569
2019,Javier Laynez Potisek,profesores jorge,30,0.021059660485650666
2019,Javier Laynez Potisek,martinez zendejas,30,0.021059660485650666
2019,Javier Laynez Potisek,zendejas miguel,30,0.021059660485650666
2020,Javier Laynez Potisek,cualquier concepto,14,0.014324546635964518
2020,Javier Laynez Potisek,egresos federacion,9,0.01345239537144624
2020,Javier Laynez Potisek,federacion correspondiente,9,0.01345239537144624
2020,Javier Laynez Potisek,pagos entendiendo,7,0.010462974177791523
2020,Javier Laynez Potisek,entendiendo concepto,7,0.010462974177791523
2020,Javier Laynez Potisek,concepto representen,7,0.010462974177791523
2020,Javier Laynez Potisek,representen ingresos,7,0.010462974177791523
2020,Javier Laynez Potisek,ingresos cualquier,7,0.010462974177791523
2020,Javier Laynez Potisek,concepto -incluyendo,7,0.010462974177791523
2020,Javier Laynez Potisek,-incluyendo dinero-,7,0.010462974177791523
2021,Javier Laynez Potisek,1996 unanimidad,8,0.00967407628986778
2021,Javier Laynez Potisek,petroleos 1996,6,0.0072555572174008345
2021,Javier Laynez Potisek,unanimidad aurelio,8,0.006622245005068901
2021,Javier Laynez Potisek,aurelio sanchez,8,0.006622245005068901
2021,Javier Laynez Potisek,sanchez cardenas,8,0.006622245005068901
2021,Javier Laynez Potisek,rosa maria,5,0.006046297681167363
2021,Javier Laynez Potisek,maria vizconde,5,0.006046297681167363
2021,Javier Laynez Potisek,vizconde ortuno,5,0.006046297681167363
2021,Javier Laynez Potisek,ampliacion demanda,5,0.006046297681167363
2021,Javier Laynez Potisek,contradiccion 200/2020,5,0.006046297681167363
2022,Javier Laynez Potisek,bebidas alimentos,11,0.021579884241695012
2022,Javier Laynez Potisek,alimentos proporcionados,11,0.021579884241695012
2022,Javier Laynez Potisek,centro estudios,4,0.007847230633343642
2022,Javier Laynez Potisek,estudios constitucionales,4,0.007847230633343642
2022,Javier Laynez Potisek,exp origen,6,0.005885422975007731
2022,Javier Laynez Potisek,tercero interesado,3,0.005885422975007731
2022,Javier Laynez Potisek,informe cuanto,3,0.005885422975007731
2022,Javier Laynez Potisek,cuanto gana,3,0.005885422975007731
2022,Javier Laynez Potisek,activo cuanto,3,0.005885422975007731
2022,Javier Laynez Potisek,cuanto reciben,3,0.005885422975007731
2023,Javier Laynez Potisek,asesores auxiliares,22,0.022726347297318678
2023,Javier Laynez Potisek,auxiliares cargo,22,0.022726347297318678
2023,Javier Laynez Potisek,sueldos asesores,11,0.011363173648659339
2023,Javier Laynez Potisek,cuantos asesores,11,0.007778491473690181
2023,Javier Laynez Potisek,jose ramon,7,0.004949949119621024
2023,Javier Laynez Potisek,ramon cossio,7,0.004949949119621024
2023,Javier Laynez Potisek,cossio diaz,6,0.0042428135311037354
2023,Javier Laynez Potisek,sean proporcionados,4,0.004132063144967032
2023,Javier Laynez Potisek,adquisiciones obras,4,0.004132063144967032
2023,Javier Laynez Potisek,obras publicas,4,0.004132063144967032
2024,Javier Laynez Potisek,fechada ciudad,4,0.008895646062089958
2024,Javier Laynez Potisek,mexico dicto,4,0.008895646062089958
2024,Javier Laynez Potisek,cuarto grado,3,0.006671734546567469
2024,Javier Laynez Potisek,sesion privada,3,0.006671734546567469
2024,Javier Laynez Potisek,resolvio recurso,3,0.006671734546567469
2024,Javier Laynez Potisek,lenia batres,3,0.006671734546567469
2024,Javier Laynez Potisek,tercero transitorio,3,0.006671734546567469
2024,Javier Laynez Potisek,transitorio vii,3,0.006671734546567469
2024,Javier Laynez Potisek,vii ingresos,3,0.006671734546567469
2024,Javier Laynez Potisek,federacion fiscal,3,0.006671734546567469
2025,Javier Laynez Potisek,cuantos expedientes,6,0.024413606414846883
2025,Javier Laynez Potisek,pleno segunda,3,0.012206803207423442
2025,Javier Laynez Potisek,quiero saber,3,0.012206803207423442
2025,Javier Laynez Potisek,saber cuanto,3,0.012206803207423442
2025,Javier Laynez Potisek,cuanto tiempo,3,0.012206803207423442
2025,Javier Laynez Potisek,tiempo lleva,3,0.012206803207423442
2025,Javier Laynez Potisek,lleva puesto,3,0.012206803207423442
2025,Javier Laynez Potisek,puesto estudio,3,0.012206803207423442
2025,Javier Laynez Potisek,cuenta cuantos,3,0.012206803207423442
2025,Javier Laynez Potisek,expedientes turnados,3,0.012206803207423442
2017,Jorge Mario Pardo Rebolledo,superior ciudad,10,0.004643244793293095
2017,Jorge Mario Pardo Rebolledo,ximena andion,6,0.0027859468759758575
2017,Jorge Mario Pardo Rebolledo,andion ibanez,6,0.0027859468759758575
2017,Jorge Mario Pardo Rebolledo,xacur eljure,6,0.0027859468759758575
2017,Jorge Mario Pardo Rebolledo,eljure 2003,6,0.0027859468759758575
2017,Jorge Mario Pardo Rebolledo,manuel islas,6,0.0027859468759758575
2017,Jorge Mario Pardo Rebolledo,islas dominguez,6,0.0027859468759758575
2017,Jorge Mario Pardo Rebolledo,voz armas,5,0.0023216223966465474
2017,Jorge Mario Pardo Rebolledo,derecho maritimo,5,0.0023216223966465474
2017,Jorge Mario Pardo Rebolledo,esposa jorge,5,0.0023216223966465474
2018,Jorge Mario Pardo Rebolledo,segundo penal,19,0.002869118685838804
2018,Jorge Mario Pardo Rebolledo,eduardo lopez,8,0.002310382634385096
2018,Jorge Mario Pardo Rebolledo,disidente eduardo,7,0.002021584805086959
2018,Jorge Mario Pardo Rebolledo,lopez perez,7,0.002021584805086959
2018,Jorge Mario Pardo Rebolledo,penal tercer,12,0.0018120749594771396
2018,Jorge Mario Pardo Rebolledo,licencia permiso,6,0.0017327869757888218
2018,Jorge Mario Pardo Rebolledo,2006 mayoria,6,0.0017327869757888218
2018,Jorge Mario Pardo Rebolledo,1993 unanimidad,8,0.0016148881599740126
2018,Jorge Mario Pardo Rebolledo,jorge humberto,8,0.0016148881599740126
2018,Jorge Mario Pardo Rebolledo,humberto benitez,8,0.0016148881599740126
2019,Jorge Mario Pardo Rebolledo,jorge benjamin,60,0.01418575886432311
2019,Jorge Mario Pardo Rebolledo,benjamin martinez,60,0.01418575886432311
2019,Jorge Mario Pardo Rebolledo,leyes normas,33,0.007802167375377709
2019,Jorge Mario Pardo Rebolledo,normas reglamentos,33,0.007802167375377709
2019,Jorge Mario Pardo Rebolledo,facultan trabajo,33,0.007802167375377709
2019,Jorge Mario Pardo Rebolledo,profesores jorge,30,0.007092879432161555
2019,Jorge Mario Pardo Rebolledo,martinez zendejas,30,0.007092879432161555
2019,Jorge Mario Pardo Rebolledo,zendejas miguel,30,0.007092879432161555
2019,Jorge Mario Pardo Rebolledo,angel jasso,30,0.007092879432161555
2019,Jorge Mario Pardo Rebolledo,jasso espinosa,30,0.007092879432161555
2020,Jorge Mario Pardo Rebolledo,egresos federacion,18,0.006319995680678992
2020,Jorge Mario Pardo Rebolledo,federacion correspondiente,18,0.006319995680678992
2020,Jorge Mario Pardo Rebolledo,cualquier concepto,28,0.005140475529296464
2020,Jorge Mario Pardo Rebolledo,pagos entendiendo,14,0.00491555219608366
2020,Jorge Mario Pardo Rebolledo,entendiendo concepto,14,0.00491555219608366
2020,Jorge Mario Pardo Rebolledo,concepto representen,14,0.00491555219608366
2020,Jorge Mario Pardo Rebolledo,representen ingresos,14,0.00491555219608366
2020,Jorge Mario Pardo Rebolledo,ingresos cualquier,14,0.00491555219608366
2020,Jorge Mario Pardo Rebolledo,concepto -incluyendo,14,0.00491555219608366
2020,Jorge Mario Pardo Rebolledo,-incluyendo dinero-,14,0.00491555219608366
2021,Jorge Mario Pardo Rebolledo,zavala rangel,67,0.011156993288472293
2021,Jorge Mario Pardo Rebolledo,manuel horacio,47,0.007826547530719371
2021,Jorge Mario Pardo Rebolledo,horacio zavala,42,0.00699393609128114
2021,Jorge Mario Pardo Rebolledo,civiles administrativos,15,0.003573593005164065
2021,Jorge Mario Pardo Rebolledo,administrativos mercantil,14,0.0033353534714864607
2021,Jorge Mario Pardo Rebolledo,romita guanajuato,25,0.0031142597111379617
2021,Jorge Mario Pardo Rebolledo,grupos facticos,22,0.0027405485458014064
2021,Jorge Mario Pardo Rebolledo,demanda civiles,10,0.002382395336776043
2021,Jorge Mario Pardo Rebolledo,mercantil radicada,10,0.002382395336776043
2021,Jorge Mario Pardo Rebolledo,radicada juzgado,10,0.002382395336776043
2022,Jorge Mario Pardo Rebolledo,agenda 2030,14,0.003914534462892124
2022,Jorge Mario Pardo Rebolledo,bebidas alimentos,11,0.00307570564941524
2022,Jorge Mario Pardo Rebolledo,alimentos proporcionados,11,0.00307570564941524
2022,Jorge Mario Pardo Rebolledo,sistema laboral,7,0.001957267231446062
2022,Jorge Mario Pardo Rebolledo,registro partidos,6,0.0016776576269537675
2022,Jorge Mario Pardo Rebolledo,politicos locales,6,0.0016776576269537675
2022,Jorge Mario Pardo Rebolledo,1984 cinco,6,0.0016776576269537675
2022,Jorge Mario Pardo Rebolledo,reforma sistema,6,0.0016776576269537675
2022,Jorge Mario Pardo Rebolledo,queja administrativa,5,0.001398048022461473
2022,Jorge Mario Pardo Rebolledo,coags 2001,5,0.001398048022461473
2023,Jorge Mario Pardo Rebolledo,alejandra rabasa,37,0.007945872826038024
2023,Jorge Mario Pardo Rebolledo,rabasa salinas,37,0.007945872826038024
2023,Jorge Mario Pardo Rebolledo,asesores auxiliares,22,0.004724573031698285
2023,Jorge Mario Pardo Rebolledo,auxiliares cargo,22,0.004724573031698285
2023,Jorge Mario Pardo Rebolledo,conocimiento cientifico,25,0.00375265321869544
2023,Jorge Mario Pardo Rebolledo,cientifico derechos,23,0.003452440961199805
2023,Jorge Mario Pardo Rebolledo,diana carolina,16,0.003436053113962389
2023,Jorge Mario Pardo Rebolledo,carolina suarez,16,0.003436053113962389
2023,Jorge Mario Pardo Rebolledo,suarez galan,16,0.003436053113962389
2023,Jorge Mario Pardo Rebolledo,historial navegador,16,0.003436053113962389
2024,Jorge Mario Pardo Rebolledo,lenia batres,21,0.004481330702879357
2024,Jorge Mario Pardo Rebolledo,batres guadarrama,21,0.004481330702879357
2024,Jorge Mario Pardo Rebolledo,inconstitucionalidad 130/2022,8,0.00244241325165107
2024,Jorge Mario Pardo Rebolledo,adjuntar respectivo,8,0.00244241325165107
2024,Jorge Mario Pardo Rebolledo,respectivo contrato,8,0.00244241325165107
2024,Jorge Mario Pardo Rebolledo,paola perez,6,0.0018318099387383024
2024,Jorge Mario Pardo Rebolledo,fines semana,6,0.0018318099387383024
2024,Jorge Mario Pardo Rebolledo,contrato convenio,6,0.0018318099387383024
2024,Jorge Mario Pardo Rebolledo,adscrito juzgado,6,0.0018318099387383024
2024,Jorge Mario Pardo Rebolledo,alguna contraprestacion,6,0.0018318099387383024
2025,Jorge Mario Pardo Rebolledo,cantidad recursos,24,0.010921352219734606
2025,Jorge Mario Pardo Rebolledo,economicos recibio,24,0.010921352219734606
2025,Jorge Mario Pardo Rebolledo,recibio partido,24,0.010921352219734606
2025,Jorge Mario Pardo Rebolledo,recursos economicos,24,0.007633697608383085
2025,Jorge Mario Pardo Rebolledo,gasto ejercido,12,0.005460676109867303
2025,Jorge Mario Pardo Rebolledo,democratica prd,11,0.005005619767378361
2025,Jorge Mario Pardo Rebolledo,accion pan,11,0.005005619767378361
2025,Jorge Mario Pardo Rebolledo,partido revolucion,14,0.004452990271556799
2025,Jorge Mario Pardo Rebolledo,votaron partido,9,0.004095507082400477
2025,Jorge Mario Pardo Rebolledo,anos experiencia,8,0.003640450739911535
2026,Jorge Mario Pardo Rebolledo,000 000,7,0.005970357915759779
2026,Jorge Mario Pardo Rebolledo,interes superior,4,0.004880943493363108
2026,Jorge Mario Pardo Rebolledo,colonoscopia biopsia,4,0.004880943493363108
2026,Jorge Mario Pardo Rebolledo,partido juvenil,5,0.004264541368399842
2026,Jorge Mario Pardo Rebolledo,cultura morelia,3,0.003660707620022331
2026,Jorge Mario Pardo Rebolledo,superior ninez,3,0.003660707620022331
2026,Jorge Mario Pardo Rebolledo,carta represalias,3,0.003660707620022331
2026,Jorge Mario Pardo Rebolledo,internacional cij,3,0.003660707620022331
2026,Jorge Mario Pardo Rebolledo,mundo ante,3,0.003660707620022331
2026,Jorge Mario Pardo Rebolledo,cuatrocientos catorce,3,0.003660707620022331
2017,José Fernando Franco González Salas,emergio aislada,13,0.002060124308941679
2017,José Fernando Franco González Salas,sesion 2017,17,0.0014086398949443163
2017,José Fernando Franco González Salas,1998 2017,8,0.0012677688055025718
2017,José Fernando Franco González Salas,epoca jurisprudencias,8,0.0012677688055025718
2017,José Fernando Franco González Salas,jose david,8,0.0012677688055025718
2017,José Fernando Franco González Salas,david agrasanchez,8,0.0012677688055025718
2017,José Fernando Franco González Salas,contradiccion 64/2017,8,0.0012677688055025718
2017,José Fernando Franco González Salas,agrasanchez lopez,7,0.0011092977048147504
2017,José Fernando Franco González Salas,magdalena acosta,7,0.0011092977048147504
2017,José Fernando Franco González Salas,manuel islas,7,0.0011092977048147504
2018,José Fernando Franco González Salas,filial vinculo,11,0.0015213187592608868
2018,José Fernando Franco González Salas,vinculo personal,11,0.0015213187592608868
2018,José Fernando Franco González Salas,personal familiar,11,0.0015213187592608868
2018,José Fernando Franco González Salas,tfja cuantos,9,0.0012447153484861802
2018,José Fernando Franco González Salas,juicios nulidad,9,0.0012447153484861802
2018,José Fernando Franco González Salas,sesion 2018,21,0.0011557514186652205
2018,José Fernando Franco González Salas,direccion casas,21,0.0011557514186652205
2018,José Fernando Franco González Salas,1993 unanimidad,8,0.001106413643098827
2018,José Fernando Franco González Salas,eduardo lopez,8,0.001106413643098827
2018,José Fernando Franco González Salas,cuarta bajo,7,0.0009681119377114734
2019,José Fernando Franco González Salas,jorge benjamin,60,0.006231342996691297
2019,José Fernando Franco González Salas,benjamin martinez,60,0.006231342996691297
2019,José Fernando Franco González Salas,cultura cuernavaca,41,0.004258084381072386
2019,José Fernando Franco González Salas,leyes normas,33,0.003427238648180214
2019,José Fernando Franco González Salas,normas reglamentos,33,0.003427238648180214
2019,José Fernando Franco González Salas,facultan trabajo,33,0.003427238648180214
2019,José Fernando Franco González Salas,humanos constitucionales,33,0.003427238648180214
2019,José Fernando Franco González Salas,profesores jorge,30,0.0031156714983456486
2019,José Fernando Franco González Salas,martinez zendejas,30,0.0031156714983456486
2019,José Fernando Franco González Salas,zendejas miguel,30,0.0031156714983456486
2020,José Fernando Franco González Salas,federacion civil,46,0.00488218088396986
2020,José Fernando Franco González Salas,civil volumen,23,0.00244109044198493
2020,José Fernando Franco González Salas,base versiones,23,0.00244109044198493
2020,José Fernando Franco González Salas,publicas abiertos,23,0.00244109044198493
2020,José Fernando Franco González Salas,tratado primera,23,0.00244109044198493
2020,José Fernando Franco González Salas,taquigraficas completas,23,0.00244109044198493
2020,José Fernando Franco González Salas,completas sesiones,23,0.00244109044198493
2020,José Fernando Franco González Salas,sesiones trato,23,0.00244109044198493
2020,José Fernando Franco González Salas,trato caso,23,0.00244109044198493
2020,José Fernando Franco González Salas,sesion 2020,25,0.0018546184748030657
2021,José Fernando Franco González Salas,zavala rangel,68,0.004455191453104776
2021,José Fernando Franco González Salas,manuel horacio,49,0.003210358547090206
2021,José Fernando Franco González Salas,horacio zavala,44,0.0028827709402442668
2021,José Fernando Franco González Salas,fotocopia administrativo,28,0.0018344905983372604
2021,José Fernando Franco González Salas,administracion conocimiento,16,0.0014997501114555154
2021,José Fernando Franco González Salas,administrativos mercantil,14,0.0013122813475235759
2021,José Fernando Franco González Salas,sesion 2021,20,0.0013103504273837576
2021,José Fernando Franco González Salas,estado guanajuato,46,0.0012979755874519634
2021,José Fernando Franco González Salas,romita guanajuato,25,0.0012252929007998538
2021,José Fernando Franco González Salas,grupos facticos,24,0.0011762811847678594
2022,José Fernando Franco González Salas,trabajadores grupo,29,0.0025385860590338856
2022,José Fernando Franco González Salas,grupo perforacion,20,0.001750749006230266
2022,José Fernando Franco González Salas,afectando trabajadores,20,0.001750749006230266
2022,José Fernando Franco González Salas,comision trabajo,18,0.0015756741056072395
2022,José Fernando Franco González Salas,diputados comision,18,0.0015756741056072395
2022,José Fernando Franco González Salas,stps profedet,18,0.0015756741056072395
2022,José Fernando Franco González Salas,trabajo prevision,29,0.0013273726933337952
2022,José Fernando Franco González Salas,sesion 2022,37,0.0012888821882353916
2022,José Fernando Franco González Salas,adeuda salarios,11,0.0009629119534266462
2022,José Fernando Franco González Salas,bebidas alimentos,11,0.0009629119534266462
2023,José Fernando Franco González Salas,conocimiento cientifico,51,0.0038823009700706275
2023,José Fernando Franco González Salas,alejandra rabasa,44,0.0033494361310413257
2023,José Fernando Franco González Salas,rabasa salinas,44,0.0033494361310413257
2023,José Fernando Franco González Salas,cientifico derechos,42,0.003197189034175811
2023,José Fernando Franco González Salas,-controversia constitucional,34,0.0025882006467137517
2023,José Fernando Franco González Salas,diana carolina,31,0.0023598300014154795
2023,José Fernando Franco González Salas,carolina suarez,31,0.0023598300014154795
2023,José Fernando Franco González Salas,suarez galan,29,0.002207582904549965
2023,José Fernando Franco González Salas,auxiliares cargo,22,0.0016747180655206629
2023,José Fernando Franco González Salas,gimenez heau,21,0.0015985945170879055
2024,José Fernando Franco González Salas,lenia batres,33,0.0017823031824311813
2024,José Fernando Franco González Salas,segunda encontraba,17,0.0017559638695899328
2024,José Fernando Franco González Salas,encontraba bajo,17,0.0017559638695899328
2024,José Fernando Franco González Salas,bajo anastasio,17,0.0017559638695899328
2024,José Fernando Franco González Salas,anastasio gonzalez,17,0.0017559638695899328
2024,José Fernando Franco González Salas,batres guadarrama,24,0.0017327521038228246
2024,José Fernando Franco González Salas,terminos provea,12,0.001239503907945835
2024,José Fernando Franco González Salas,arnoldo ruiz,12,0.001239503907945835
2024,José Fernando Franco González Salas,dos veinticuatro,11,0.0011362119156170154
2024,José Fernando Franco González Salas,laguna carpintero,11,0.0011362119156170154
2025,José Fernando Franco González Salas,berenice perez,14,0.0027613663955727806
2025,José Fernando Franco González Salas,perez escobar,14,0.0027613663955727806
2025,José Fernando Franco González Salas,erendira berenice,12,0.002366885481919526
2025,José Fernando Franco González Salas,indice tercera,39,0.002315636460667969
2025,José Fernando Franco González Salas,datos caso,11,0.002169645025092899
2025,José Fernando Franco González Salas,llego atraido,11,0.002169645025092899
2025,José Fernando Franco González Salas,atraido discutido,11,0.002169645025092899
2025,José Fernando Franco González Salas,discutido pleno,11,0.002169645025092899
2025,José Fernando Franco González Salas,sesion referente,11,0.002169645025092899
2025,José Fernando Franco González Salas,referente discusion,11,0.002169645025092899
2026,José Fernando Franco González Salas,federacion xlv,8,0.004335297892198721
2026,José Fernando Franco González Salas,1935 unanimidad,16,0.003450376961634851
2026,José Fernando Franco González Salas,finalidad facilitar,6,0.0032514734191490414
2026,José Fernando Franco González Salas,ciudad victoria,6,0.0032514734191490414
2026,José Fernando Franco González Salas,cuarta quinta,8,0.003030243186508073
2026,José Fernando Franco González Salas,mochis sinaloa,8,0.003030243186508073
2026,José Fernando Franco González Salas,relator salomon,10,0.0028335439028616995
2026,José Fernando Franco González Salas,tentativa secuestro,5,0.0027095611826242006
2026,José Fernando Franco González Salas,salomon gonzalez,12,0.0025877827212261385
2026,José Fernando Franco González Salas,gonzalez blanco,12,0.0025877827212261385
2017,José Ramón Cossío Díaz,jose david,8,0.0018680337434288984
2017,José Ramón Cossío Díaz,david agrasanchez,8,0.0018680337434288984
2017,José Ramón Cossío Díaz,agrasanchez lopez,7,0.001634529525500286
2017,José Ramón Cossío Díaz,magdalena acosta,7,0.001634529525500286
2017,José Ramón Cossío Díaz,manuel islas,7,0.001634529525500286
2017,José Ramón Cossío Díaz,octavo penal,9,0.001468911997962367
2017,José Ramón Cossío Díaz,cumplir hoy,6,0.0014010253075716738
2017,José Ramón Cossío Díaz,interpuesto jose,6,0.0014010253075716738
2017,José Ramón Cossío Díaz,jose becerra,6,0.0014010253075716738
2017,José Ramón Cossío Díaz,becerra santiago,6,0.0014010253075716738
2018,José Ramón Cossío Díaz,humanos estado,31,0.0017609869363512788
2018,José Ramón Cossío Díaz,eduardo lopez,8,0.0015096443815728869
2018,José Ramón Cossío Díaz,filial vinculo,8,0.0015096443815728869
2018,José Ramón Cossío Díaz,vinculo personal,8,0.0015096443815728869
2018,José Ramón Cossío Díaz,personal familiar,8,0.0015096443815728869
2018,José Ramón Cossío Díaz,segundo penal,19,0.0014267762584501678
2018,José Ramón Cossío Díaz,acciones colectivas,7,0.0013209388338762762
2018,José Ramón Cossío Díaz,jorge humberto,7,0.0013209388338762762
2018,José Ramón Cossío Díaz,humberto benitez,7,0.0013209388338762762
2018,José Ramón Cossío Díaz,benitez pimienta,7,0.0013209388338762762
2019,José Ramón Cossío Díaz,jorge benjamin,60,0.009304627261559992
2019,José Ramón Cossío Díaz,benjamin martinez,60,0.009304627261559992
2019,José Ramón Cossío Díaz,cultura cuernavaca,36,0.005582776356935995
2019,José Ramón Cossío Díaz,leyes normas,33,0.005117544993857996
2019,José Ramón Cossío Díaz,normas reglamentos,33,0.005117544993857996
2019,José Ramón Cossío Díaz,facultan trabajo,33,0.005117544993857996
2019,José Ramón Cossío Díaz,profesores jorge,30,0.004652313630779996
2019,José Ramón Cossío Díaz,martinez zendejas,30,0.004652313630779996
2019,José Ramón Cossío Díaz,zendejas miguel,30,0.004652313630779996
2019,José Ramón Cossío Díaz,angel jasso,30,0.004652313630779996
2020,José Ramón Cossío Díaz,once formula,11,0.0026370053121222807
2020,José Ramón Cossío Díaz,norma impugnada,8,0.0019178220451798404
2020,José Ramón Cossío Díaz,cuatro dos,11,0.0018431876144482148
2020,José Ramón Cossío Díaz,pagos entendiendo,7,0.0016780942895323603
2020,José Ramón Cossío Díaz,entendiendo concepto,7,0.0016780942895323603
2020,José Ramón Cossío Díaz,concepto representen,7,0.0016780942895323603
2020,José Ramón Cossío Díaz,representen ingresos,7,0.0016780942895323603
2020,José Ramón Cossío Díaz,ingresos cualquier,7,0.0016780942895323603
